id,time_taken
28022,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28023,[]
20330,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28029,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
29887,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28335,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
30120,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28319,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
24450,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
24594,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
30556,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28016,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
17476,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
17474,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
17417,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28317,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
27942,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
21378,[]
27826,[]
27827,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28021,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28402,[]
27849,[]
27848,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
27847,[]
27703,[]
28584,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
20760,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
17439,[]
17484,"[datetime.timedelta(seconds=44, microseconds=20307)]"
17532,[]
18440,[]
20296,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
20304,"[datetime.timedelta(seconds=206, microseconds=321768)]"
20313,[]
20314,[]
20315,[]
20317,[]
23131,[]
20909,[]
27941,[]
27936,[]
27940,[]
21457,[]
21456,[]
21407,"[datetime.timedelta(seconds=50, microseconds=193869), datetime.timedelta(seconds=21, microseconds=212856)]"
21436,[]
30554,[]
21441,[]
21439,[]
30484,[]
21440,[]
21777,[]
21816,[]
22192,[]
22860,"[datetime.timedelta(seconds=49, microseconds=911938), datetime.timedelta(seconds=91, microseconds=176872)]"
22925,[]
23077,"[datetime.timedelta(seconds=49, microseconds=911938), datetime.timedelta(seconds=113, microseconds=487926), datetime.timedelta(seconds=9, microseconds=504352)]"
23227,"[datetime.timedelta(seconds=30, microseconds=292068)]"
23238,"[datetime.timedelta(seconds=51, microseconds=633271), datetime.timedelta(seconds=81, microseconds=215243), datetime.timedelta(seconds=11, microseconds=608527), datetime.timedelta(seconds=794, microseconds=769584), datetime.timedelta(seconds=8, microseconds=471286)]"
23297,"[datetime.timedelta(seconds=78, microseconds=954483), datetime.timedelta(seconds=219, microseconds=783135), datetime.timedelta(seconds=28, microseconds=672587)]"
23314,[]
23321,"[datetime.timedelta(days=1, seconds=35713, microseconds=942232)]"
23341,[]
23342,"[datetime.timedelta(seconds=86, microseconds=448381)]"
23688,[]
23411,"[datetime.timedelta(seconds=182, microseconds=596293)]"
23593,[]
23643,"[datetime.timedelta(seconds=25, microseconds=152222), datetime.timedelta(seconds=36, microseconds=273714), datetime.timedelta(seconds=66, microseconds=268741), datetime.timedelta(seconds=17, microseconds=214422), datetime.timedelta(seconds=181, microseconds=867624), datetime.timedelta(seconds=245, microseconds=43255)]"
23742,[]
23646,[]
23684,[]
23769,"[datetime.timedelta(seconds=109, microseconds=526418), datetime.timedelta(seconds=127, microseconds=162221)]"
23802,"[datetime.timedelta(seconds=12, microseconds=344706)]"
23903,"[datetime.timedelta(days=1, seconds=69123, microseconds=764503), datetime.timedelta(seconds=7, microseconds=725682), datetime.timedelta(seconds=112, microseconds=641764)]"
24109,[]
23936,"[datetime.timedelta(seconds=1467, microseconds=239468)]"
24092,"[datetime.timedelta(seconds=22, microseconds=293587), datetime.timedelta(seconds=23, microseconds=729417), datetime.timedelta(seconds=59, microseconds=643911), datetime.timedelta(seconds=23, microseconds=233390), datetime.timedelta(seconds=42, microseconds=71459), datetime.timedelta(seconds=64, microseconds=381397), datetime.timedelta(seconds=7, microseconds=366769), datetime.timedelta(seconds=13, microseconds=337589), datetime.timedelta(seconds=88, microseconds=955901)]"
25761,"[datetime.timedelta(seconds=13635, microseconds=934857)]"
25692,[]
24273,[]
24216,[]
24219,"[datetime.timedelta(seconds=1032, microseconds=504686), datetime.timedelta(seconds=224, microseconds=610655), datetime.timedelta(seconds=32, microseconds=864712), datetime.timedelta(seconds=310, microseconds=462772), datetime.timedelta(seconds=12, microseconds=794909), datetime.timedelta(seconds=15, microseconds=950043), datetime.timedelta(seconds=1396, microseconds=259266), datetime.timedelta(seconds=26, microseconds=413644), datetime.timedelta(seconds=42, microseconds=947821), datetime.timedelta(seconds=114, microseconds=886344), datetime.timedelta(seconds=7, microseconds=705771), datetime.timedelta(seconds=183, microseconds=114355), datetime.timedelta(seconds=5, microseconds=609631), datetime.timedelta(seconds=15, microseconds=633492), datetime.timedelta(seconds=7, microseconds=726536)]"
24220,"[datetime.timedelta(seconds=1032, microseconds=504686), datetime.timedelta(seconds=224, microseconds=610655), datetime.timedelta(seconds=32, microseconds=864712), datetime.timedelta(seconds=310, microseconds=462772), datetime.timedelta(seconds=12, microseconds=794909), datetime.timedelta(seconds=15, microseconds=950043), datetime.timedelta(seconds=1396, microseconds=259266), datetime.timedelta(seconds=26, microseconds=413644), datetime.timedelta(seconds=42, microseconds=947821), datetime.timedelta(seconds=114, microseconds=886344), datetime.timedelta(seconds=7, microseconds=705771), datetime.timedelta(seconds=183, microseconds=114355), datetime.timedelta(seconds=5, microseconds=609631), datetime.timedelta(seconds=15, microseconds=633492), datetime.timedelta(seconds=24, microseconds=884855)]"
24225,"[datetime.timedelta(seconds=92, microseconds=43215)]"
24227,[]
24272,"[datetime.timedelta(seconds=1593, microseconds=238539)]"
24311,"[datetime.timedelta(seconds=130, microseconds=438697), datetime.timedelta(seconds=14, microseconds=122261), datetime.timedelta(seconds=82, microseconds=651117)]"
24446,[]
24449,[]
24534,"[datetime.timedelta(seconds=186, microseconds=962881)]"
24536,"[datetime.timedelta(days=1, seconds=67302, microseconds=870891), datetime.timedelta(seconds=83, microseconds=795430), datetime.timedelta(seconds=24, microseconds=10084), datetime.timedelta(seconds=136, microseconds=408137), datetime.timedelta(seconds=994, microseconds=985609), datetime.timedelta(seconds=19, microseconds=792038)]"
24541,[]
24577,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=69, microseconds=686896)]"
24586,"[datetime.timedelta(days=1, seconds=509, microseconds=809185), datetime.timedelta(seconds=4, microseconds=765180)]"
24589,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=7, microseconds=454962)]"
24596,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=7, microseconds=454962)]"
24592,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=7, microseconds=454962)]"
24595,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=7, microseconds=454962)]"
24599,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=7, microseconds=454962)]"
24619,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721), datetime.timedelta(seconds=9, microseconds=117307), datetime.timedelta(seconds=33, microseconds=435287), datetime.timedelta(seconds=77, microseconds=814418), datetime.timedelta(seconds=30, microseconds=471542)]"
24699,"[datetime.timedelta(seconds=24, microseconds=211201), datetime.timedelta(seconds=388, microseconds=201456), datetime.timedelta(seconds=6, microseconds=991763), datetime.timedelta(seconds=27, microseconds=268950), datetime.timedelta(seconds=20, microseconds=838543), datetime.timedelta(seconds=16, microseconds=738881), datetime.timedelta(seconds=97, microseconds=590896), datetime.timedelta(seconds=54, microseconds=816047), datetime.timedelta(seconds=6, microseconds=639380), datetime.timedelta(seconds=11, microseconds=20746), datetime.timedelta(seconds=11, microseconds=512933), datetime.timedelta(seconds=8, microseconds=292010), datetime.timedelta(seconds=16, microseconds=500703)]"
24720,"[datetime.timedelta(seconds=8, microseconds=490094), datetime.timedelta(seconds=36, microseconds=722416), datetime.timedelta(seconds=9, microseconds=669248), datetime.timedelta(seconds=27, microseconds=716147)]"
24750,"[datetime.timedelta(seconds=18, microseconds=534539), datetime.timedelta(seconds=29, microseconds=618196), datetime.timedelta(seconds=32, microseconds=98054), datetime.timedelta(seconds=25, microseconds=751252), datetime.timedelta(seconds=106, microseconds=546779)]"
24751,"[datetime.timedelta(seconds=1826, microseconds=236986)]"
24797,"[datetime.timedelta(seconds=66, microseconds=166342), datetime.timedelta(seconds=28, microseconds=907526), datetime.timedelta(seconds=6, microseconds=367045), datetime.timedelta(seconds=26, microseconds=599512), datetime.timedelta(seconds=4, microseconds=410467), datetime.timedelta(seconds=24, microseconds=315732), datetime.timedelta(seconds=41, microseconds=633642), datetime.timedelta(seconds=7, microseconds=225076), datetime.timedelta(seconds=39, microseconds=603491), datetime.timedelta(seconds=16, microseconds=574946), datetime.timedelta(seconds=51, microseconds=881883), datetime.timedelta(seconds=27, microseconds=620396), datetime.timedelta(seconds=9, microseconds=411917), datetime.timedelta(seconds=96, microseconds=569716), datetime.timedelta(seconds=4, microseconds=675110), datetime.timedelta(seconds=18, microseconds=986042), datetime.timedelta(seconds=10, microseconds=476261), datetime.timedelta(seconds=8, microseconds=95268), datetime.timedelta(seconds=22, microseconds=933027), datetime.timedelta(seconds=18, microseconds=199740), datetime.timedelta(seconds=77, microseconds=526006), datetime.timedelta(seconds=10, microseconds=817091), datetime.timedelta(seconds=70, microseconds=34668), datetime.timedelta(seconds=11, microseconds=616958), datetime.timedelta(seconds=17, microseconds=53289), datetime.timedelta(seconds=55, microseconds=475619), datetime.timedelta(seconds=803, microseconds=302559), datetime.timedelta(seconds=172, microseconds=942567), datetime.timedelta(seconds=248, microseconds=454479)]"
24913,"[datetime.timedelta(seconds=2633, microseconds=552420), datetime.timedelta(seconds=245, microseconds=173289), datetime.timedelta(seconds=226, microseconds=349609), datetime.timedelta(seconds=333, microseconds=402001), datetime.timedelta(seconds=757, microseconds=825233), datetime.timedelta(seconds=20, microseconds=15053)]"
24921,[]
24924,[]
24937,[]
24941,[]
25303,"[datetime.timedelta(days=2, seconds=14135, microseconds=729691)]"
24957,"[datetime.timedelta(seconds=840, microseconds=315319), datetime.timedelta(seconds=11773, microseconds=648863)]"
25431,"[datetime.timedelta(seconds=171, microseconds=922123), datetime.timedelta(seconds=29, microseconds=792623), datetime.timedelta(seconds=249, microseconds=23071), datetime.timedelta(seconds=194, microseconds=690949), datetime.timedelta(seconds=173, microseconds=634867), datetime.timedelta(seconds=945, microseconds=470721), datetime.timedelta(seconds=641, microseconds=985084), datetime.timedelta(seconds=50062, microseconds=166746), datetime.timedelta(seconds=2340, microseconds=313266), datetime.timedelta(seconds=289, microseconds=978085)]"
27813,[]
25462,"[datetime.timedelta(seconds=144, microseconds=737358), datetime.timedelta(seconds=72, microseconds=320266), datetime.timedelta(seconds=542, microseconds=291430), datetime.timedelta(seconds=397, microseconds=551957), datetime.timedelta(seconds=105, microseconds=321616), datetime.timedelta(seconds=13, microseconds=922666)]"
25499,"[datetime.timedelta(seconds=189, microseconds=633673), datetime.timedelta(seconds=326, microseconds=226303), datetime.timedelta(seconds=649, microseconds=540731), datetime.timedelta(seconds=74, microseconds=654698), datetime.timedelta(seconds=191, microseconds=110766), datetime.timedelta(seconds=52, microseconds=323565)]"
25552,[]
27004,"[datetime.timedelta(seconds=3526, microseconds=555295), datetime.timedelta(seconds=91, microseconds=28694), datetime.timedelta(seconds=45, microseconds=546067), datetime.timedelta(seconds=248, microseconds=761037), datetime.timedelta(seconds=1632, microseconds=170669), datetime.timedelta(seconds=166, microseconds=23157), datetime.timedelta(seconds=948, microseconds=380944), datetime.timedelta(seconds=16, microseconds=754692), datetime.timedelta(seconds=1134, microseconds=398220), datetime.timedelta(seconds=129, microseconds=292812), datetime.timedelta(seconds=13, microseconds=438176), datetime.timedelta(seconds=447, microseconds=989892), datetime.timedelta(seconds=50, microseconds=144539), datetime.timedelta(seconds=49, microseconds=316732)]"
25565,[]
25601,"[datetime.timedelta(seconds=1250, microseconds=20923)]"
25588,"[datetime.timedelta(seconds=8384, microseconds=800909), datetime.timedelta(seconds=14, microseconds=723559), datetime.timedelta(seconds=121, microseconds=190204), datetime.timedelta(seconds=401, microseconds=221658), datetime.timedelta(seconds=102, microseconds=665879), datetime.timedelta(seconds=13, microseconds=152265), datetime.timedelta(seconds=930, microseconds=499445), datetime.timedelta(seconds=25, microseconds=164315)]"
25639,[]
25661,"[datetime.timedelta(seconds=108, microseconds=149732), datetime.timedelta(seconds=21, microseconds=745567), datetime.timedelta(seconds=8, microseconds=689527), datetime.timedelta(seconds=1067, microseconds=530203)]"
25688,[]
25714,[]
27438,[]
25731,"[datetime.timedelta(seconds=482, microseconds=881143), datetime.timedelta(seconds=425, microseconds=585525), datetime.timedelta(seconds=447, microseconds=948176), datetime.timedelta(seconds=877, microseconds=568013), datetime.timedelta(seconds=22, microseconds=104398), datetime.timedelta(seconds=23, microseconds=353178), datetime.timedelta(seconds=49, microseconds=915594)]"
25995,[]
25909,"[datetime.timedelta(seconds=7203, microseconds=585901), datetime.timedelta(seconds=121, microseconds=508559), datetime.timedelta(seconds=74, microseconds=401139), datetime.timedelta(seconds=168, microseconds=604577), datetime.timedelta(seconds=28, microseconds=897057)]"
25984,"[datetime.timedelta(seconds=279, microseconds=47560), datetime.timedelta(seconds=17, microseconds=297688)]"
26054,"[datetime.timedelta(seconds=228, microseconds=74367), datetime.timedelta(seconds=33, microseconds=483346)]"
26052,"[datetime.timedelta(seconds=7203, microseconds=585901), datetime.timedelta(seconds=121, microseconds=508559), datetime.timedelta(seconds=74, microseconds=401139), datetime.timedelta(seconds=168, microseconds=604577), datetime.timedelta(seconds=28, microseconds=897057), datetime.timedelta(seconds=39, microseconds=87584), datetime.timedelta(seconds=25, microseconds=881794), datetime.timedelta(seconds=33, microseconds=518110), datetime.timedelta(seconds=14, microseconds=664297), datetime.timedelta(seconds=16, microseconds=845496), datetime.timedelta(seconds=31, microseconds=198090), datetime.timedelta(seconds=42, microseconds=540478), datetime.timedelta(seconds=29, microseconds=831180), datetime.timedelta(seconds=5, microseconds=106774), datetime.timedelta(seconds=32, microseconds=497223), datetime.timedelta(seconds=27, microseconds=776529), datetime.timedelta(seconds=29, microseconds=570078), datetime.timedelta(seconds=21, microseconds=158680), datetime.timedelta(seconds=5, microseconds=407524)]"
26661,"[datetime.timedelta(seconds=173, microseconds=233878), datetime.timedelta(seconds=236, microseconds=621830)]"
26056,"[datetime.timedelta(seconds=24516, microseconds=790215)]"
26060,[]
26083,"[datetime.timedelta(seconds=538, microseconds=791266)]"
26090,"[datetime.timedelta(seconds=49, microseconds=789947), datetime.timedelta(seconds=73, microseconds=722663), datetime.timedelta(seconds=256, microseconds=658670), datetime.timedelta(seconds=198, microseconds=581992), datetime.timedelta(seconds=97, microseconds=173553)]"
26173,[]
26166,[]
26406,"[datetime.timedelta(seconds=75, microseconds=21787), datetime.timedelta(seconds=21, microseconds=235495)]"
26198,[]
26240,"[datetime.timedelta(seconds=331, microseconds=742110), datetime.timedelta(seconds=557, microseconds=846550)]"
26272,"[datetime.timedelta(seconds=193, microseconds=607330)]"
26281,"[datetime.timedelta(seconds=1925, microseconds=239859), datetime.timedelta(seconds=1231, microseconds=329143)]"
26295,[]
27131,[]
26331,[]
26484,"[datetime.timedelta(seconds=20, microseconds=419407), datetime.timedelta(seconds=29, microseconds=974274), datetime.timedelta(seconds=10, microseconds=150381), datetime.timedelta(seconds=16, microseconds=26554), datetime.timedelta(seconds=14, microseconds=298527), datetime.timedelta(seconds=9, microseconds=427776), datetime.timedelta(seconds=5, microseconds=62811)]"
26384,"[datetime.timedelta(seconds=7, microseconds=815806)]"
26421,[]
26699,[]
26409,[]
26434,[]
27398,"[datetime.timedelta(seconds=9, microseconds=517530)]"
26485,"[datetime.timedelta(seconds=864, microseconds=468668), datetime.timedelta(seconds=1737, microseconds=930007)]"
27067,"[datetime.timedelta(seconds=572, microseconds=857962)]"
27500,[]
26579,"[datetime.timedelta(seconds=19, microseconds=60401), datetime.timedelta(seconds=945, microseconds=340622)]"
26580,"[datetime.timedelta(seconds=19, microseconds=60401), datetime.timedelta(seconds=945, microseconds=340622)]"
26701,[]
26715,"[datetime.timedelta(seconds=19, microseconds=60401), datetime.timedelta(seconds=945, microseconds=340622), datetime.timedelta(seconds=11, microseconds=758490)]"
26747,"[datetime.timedelta(seconds=1126, microseconds=435021), datetime.timedelta(seconds=474, microseconds=732898), datetime.timedelta(seconds=362, microseconds=491307), datetime.timedelta(seconds=60, microseconds=868866), datetime.timedelta(seconds=1251, microseconds=365994), datetime.timedelta(seconds=15, microseconds=997969), datetime.timedelta(seconds=18, microseconds=589688), datetime.timedelta(seconds=26301, microseconds=437878), datetime.timedelta(seconds=332, microseconds=110964), datetime.timedelta(seconds=777, microseconds=166870), datetime.timedelta(seconds=18, microseconds=317703)]"
26811,[]
27000,"[datetime.timedelta(seconds=22, microseconds=142486), datetime.timedelta(seconds=6, microseconds=603324), datetime.timedelta(seconds=7, microseconds=609232), datetime.timedelta(seconds=9, microseconds=748568)]"
26853,[]
26899,"[datetime.timedelta(seconds=22, microseconds=734682), datetime.timedelta(seconds=23, microseconds=162695)]"
27033,"[datetime.timedelta(seconds=173, microseconds=233878), datetime.timedelta(seconds=236, microseconds=621830), datetime.timedelta(seconds=389, microseconds=409101)]"
26948,[]
26957,[]
26961,"[datetime.timedelta(seconds=159, microseconds=981393)]"
26977,"[datetime.timedelta(seconds=638, microseconds=750348)]"
26987,[]
27002,"[datetime.timedelta(seconds=1052, microseconds=855086), datetime.timedelta(seconds=13, microseconds=633980), datetime.timedelta(seconds=14, microseconds=803560)]"
27008,[]
27027,"[datetime.timedelta(seconds=100, microseconds=833201)]"
27208,"[datetime.timedelta(seconds=50, microseconds=148269)]"
27045,"[datetime.timedelta(seconds=86, microseconds=833459), datetime.timedelta(seconds=18, microseconds=848887)]"
27360,"[datetime.timedelta(seconds=37, microseconds=264783)]"
27086,[]
27636,[]
27169,"[datetime.timedelta(seconds=33, microseconds=108118)]"
27326,[]
27223,"[datetime.timedelta(seconds=160, microseconds=8030)]"
27275,[]
27302,"[datetime.timedelta(seconds=1269, microseconds=228503), datetime.timedelta(seconds=28, microseconds=127262)]"
27323,"[datetime.timedelta(seconds=13, microseconds=420736)]"
27322,"[datetime.timedelta(seconds=134, microseconds=17607), datetime.timedelta(seconds=66, microseconds=91998), datetime.timedelta(seconds=52, microseconds=462932), datetime.timedelta(seconds=16, microseconds=502483)]"
27329,"[datetime.timedelta(seconds=55, microseconds=41309)]"
27389,[]
27414,"[datetime.timedelta(seconds=2199, microseconds=388552), datetime.timedelta(seconds=61, microseconds=833250), datetime.timedelta(seconds=682, microseconds=452722), datetime.timedelta(seconds=185, microseconds=337913), datetime.timedelta(seconds=270, microseconds=122714), datetime.timedelta(seconds=5, microseconds=149701)]"
27381,[]
27395,[]
27399,"[datetime.timedelta(seconds=159, microseconds=981393), datetime.timedelta(seconds=61, microseconds=363737)]"
27464,[]
27484,"[datetime.timedelta(seconds=13, microseconds=367160), datetime.timedelta(seconds=12, microseconds=763965), datetime.timedelta(seconds=93, microseconds=119639)]"
27506,"[datetime.timedelta(seconds=19, microseconds=60401), datetime.timedelta(seconds=945, microseconds=340622), datetime.timedelta(seconds=5, microseconds=386916), datetime.timedelta(seconds=5, microseconds=149219)]"
27510,"[datetime.timedelta(seconds=163, microseconds=338103), datetime.timedelta(seconds=1734, microseconds=754878)]"
27526,[]
27547,[]
27552,"[datetime.timedelta(seconds=11, microseconds=999922), datetime.timedelta(seconds=1272, microseconds=308586), datetime.timedelta(seconds=74, microseconds=866697), datetime.timedelta(seconds=365, microseconds=236450), datetime.timedelta(seconds=456, microseconds=625168), datetime.timedelta(seconds=18, microseconds=3680), datetime.timedelta(seconds=9, microseconds=108789)]"
27583,[]
27587,[]
27597,"[datetime.timedelta(seconds=55, microseconds=841159)]"
27603,[]
27638,[]
27634,[]
27697,"[datetime.timedelta(seconds=121, microseconds=362516), datetime.timedelta(seconds=12, microseconds=621163), datetime.timedelta(seconds=117, microseconds=677250), datetime.timedelta(seconds=26, microseconds=622064), datetime.timedelta(seconds=57, microseconds=218052), datetime.timedelta(seconds=32, microseconds=643147), datetime.timedelta(seconds=127, microseconds=502479), datetime.timedelta(seconds=46, microseconds=747834), datetime.timedelta(seconds=83, microseconds=635962)]"
27730,"[datetime.timedelta(seconds=300, microseconds=271616), datetime.timedelta(seconds=15, microseconds=269613), datetime.timedelta(seconds=71, microseconds=152607)]"
27755,"[datetime.timedelta(seconds=12, microseconds=510933), datetime.timedelta(seconds=16, microseconds=31382)]"
27768,"[datetime.timedelta(seconds=281, microseconds=665718)]"
27774,[]
27776,[]
27804,"[datetime.timedelta(seconds=223, microseconds=705559)]"
27811,[]
27824,"[datetime.timedelta(seconds=8, microseconds=190173), datetime.timedelta(seconds=8, microseconds=166472)]"
27830,[]
27864,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
27888,[]
27845,"[datetime.timedelta(seconds=16, microseconds=248994)]"
27846,[]
28582,[]
27949,[]
27961,[]
27963,"[datetime.timedelta(seconds=36, microseconds=50610)]"
28007,"[datetime.timedelta(seconds=36, microseconds=50610)]"
27979,"[datetime.timedelta(seconds=28, microseconds=194107)]"
28002,[]
28008,[]
28068,"[datetime.timedelta(seconds=67, microseconds=842949), datetime.timedelta(seconds=5, microseconds=319916)]"
28099,"[datetime.timedelta(seconds=144, microseconds=125927), datetime.timedelta(seconds=113, microseconds=226487), datetime.timedelta(seconds=21, microseconds=607168)]"
28086,"[datetime.timedelta(seconds=36, microseconds=50610)]"
28202,"[datetime.timedelta(seconds=93, microseconds=132291), datetime.timedelta(seconds=280, microseconds=292257), datetime.timedelta(seconds=69, microseconds=867268), datetime.timedelta(seconds=116, microseconds=161840), datetime.timedelta(seconds=9, microseconds=794772), datetime.timedelta(seconds=80, microseconds=556879), datetime.timedelta(seconds=52, microseconds=202342), datetime.timedelta(seconds=72, microseconds=626394)]"
28215,"[datetime.timedelta(seconds=66, microseconds=906719), datetime.timedelta(seconds=73, microseconds=400340), datetime.timedelta(seconds=21, microseconds=413058), datetime.timedelta(seconds=74, microseconds=582479), datetime.timedelta(seconds=46, microseconds=655243)]"
28209,[]
28214,[]
28221,"[datetime.timedelta(seconds=36, microseconds=50610)]"
28229,"[datetime.timedelta(seconds=36, microseconds=50610), datetime.timedelta(seconds=124, microseconds=27477), datetime.timedelta(seconds=51, microseconds=742862)]"
28239,"[datetime.timedelta(seconds=233, microseconds=60946)]"
28246,[]
28274,"[datetime.timedelta(seconds=11, microseconds=851430), datetime.timedelta(seconds=137, microseconds=144890)]"
28284,[]
28285,"[datetime.timedelta(seconds=36, microseconds=50610)]"
28286,"[datetime.timedelta(seconds=36, microseconds=50610), datetime.timedelta(seconds=124, microseconds=27477), datetime.timedelta(seconds=13, microseconds=981504)]"
28316,"[datetime.timedelta(seconds=6, microseconds=373475), datetime.timedelta(seconds=9, microseconds=955317), datetime.timedelta(seconds=17, microseconds=64909), datetime.timedelta(seconds=32, microseconds=443721)]"
28320,[]
28325,"[datetime.timedelta(seconds=5, microseconds=254054)]"
28331,[]
