id,status_chain
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT', 'SAT']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'PARSEERROR', 'UNSAT', 'SAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'PARSEERROR', 'PARSEERROR', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'UNSAT', 'SAT', 'UNSAT', 'UNSAT', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'SAT', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'PARSEERROR', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['PARSEERROR', 'UNSAT', 'UNSAT']"
9jPK8KBWzjFmBx4Hb,"['SAT', 'SAT', 'SAT', 'PARSEERROR', 'SAT', 'UNSAT']"
BGnWsiJhqWwaYPo7G,['UNSAT']
